filename,code
samples_keepvse_src_createDocument.txt,"%REM
	Copyright 2023 HCL America, Inc.
	Licensed under the Apache License, Version 2.0 (the ""License"");
	you may not use this file except in compliance with the License.
	You may obtain a copy of the License at

	http://www.apache.org/licenses/LICENSE-2.0

	Unless required by applicable law or agreed to in writing,
	software distributed under the License is distributed on an ""AS IS"" BASIS,
	WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
	See the License for the specific language governing permissions and limitations under the License
%END REM

Option Declare
Option Public

Use ""../libs/functions""

Sub Initialize
    Dim server as New KeepServer
    Dim scope as KeepScope
    Dim jsonObj as New JsonObject()
    Dim doc as KeepDocument

    Try
        server.serverURL = SERVER_NAME
        Call server.login(Environ$(USERNAME_ENVVAR), Environ$(USERPASSWORD_ENVVAR))
        Set scope = server.getScope(""demo"")

        Set doc = scope.createDocument()
        Call jsonObj.insertValue(""Form"", ""Customer"")
        Call jsonObj.insertValue(""Color"", ""Red"")
        Call jsonObj.insertValue(""first_name"", ""John"")
        Call jsonObj.insertValue(""last_name"", ""Doe"")
        Call jsonObj.insertValue(""gender"", ""Male"")
        Call jsonObj.insertValue(""Pet"", ""Cockapoo"")
        doc.JsonValue = jsonObj.toString(false)
        Call doc.save()
        Print doc.unid
        Print doc.computedWithForm

    Catch
        Print ""Error "" & Error() & "" on line "" & Erl()
    Finally
        If (Not server is Nothing && server.connected) Then server.logout
    End Try
End Sub"
samples_keepvse_src_createDocumentAndAttachment.txt,"%REM
	Copyright 2023 HCL America, Inc.
	Licensed under the Apache License, Version 2.0 (the ""License"");
	you may not use this file except in compliance with the License.
	You may obtain a copy of the License at

	http://www.apache.org/licenses/LICENSE-2.0

	Unless required by applicable law or agreed to in writing,
	software distributed under the License is distributed on an ""AS IS"" BASIS,
	WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
	See the License for the specific language governing permissions and limitations under the License
%END REM

Option Declare
Option Public

Use ""../libs/functions""

Sub Initialize
    Dim server as New KeepServer
    Dim scope as KeepScope
    Dim jsonObj as New JsonObject()
    Dim doc as KeepDocument
    Dim retVal as String

    Try
        server.serverURL = SERVER_NAME
        Call server.login(Environ$(USERNAME_ENVVAR), Environ$(USERPASSWORD_ENVVAR))
        Set scope = server.getScope(""demo"")

        Set doc = scope.createDocument()
        Call jsonObj.insertValue(""Form"", ""Customer2"")
        Call jsonObj.insertValue(""Color"", ""Red"")
        Call jsonObj.insertValue(""first_name"", ""John"")
        Call jsonObj.insertValue(""last_name"", ""Doe"")
        Call jsonObj.insertValue(""gender"", ""Male"")
        Call jsonObj.insertValue(""Pet"", ""Cockapoo"")
        doc.JsonValue = jsonObj.toString(false)
        Call doc.save("""", ""default"")
        Print doc.unid
        retval = doc.createAttachment(CurDir() & ""/src/createDocumentAndAttachment.vss"", ""RichText"")
        Print retVal

    Catch
        Print ""Error "" & Error() & "" on line "" & Erl()
    Finally
        If (Not server is Nothing && server.connected) Then server.logout
    End Try
End Sub"
samples_keepvse_src_deleteDocument.txt,"%REM
	Copyright 2023 HCL America, Inc.
	Licensed under the Apache License, Version 2.0 (the ""License"");
	you may not use this file except in compliance with the License.
	You may obtain a copy of the License at

	http://www.apache.org/licenses/LICENSE-2.0

	Unless required by applicable law or agreed to in writing,
	software distributed under the License is distributed on an ""AS IS"" BASIS,
	WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
	See the License for the specific language governing permissions and limitations under the License
%END REM

Option Declare
Option Public

Use ""../libs/functions""

Const UNID = """" 'UPDATE THIS

Sub Initialize
    Dim server as New KeepServer
    Dim scope as KeepScope
    Dim parser as New JsonParser()
    Dim jsonObj as New JsonObject()
    Dim doc as KeepDocument

    Try
        server.serverURL = SERVER_NAME
        Call server.login(Environ$(USERNAME_ENVVAR), Environ$(USERPASSWORD_ENVVAR))
        Set scope = server.getScope(""demo"")

        Call scope.deleteDocumentByID(UNID, ""admin"")
    Catch
        Print ""Error "" & Error() & "" ("" & Err() & "") on line "" & Erl()
    Finally
        If (Not server is Nothing && server.connected) Then server.logout
    End Try
End Sub"
samples_keepvse_src_formInfo.txt,"%REM
	Copyright 2023 HCL America, Inc.
	Licensed under the Apache License, Version 2.0 (the ""License"");
	you may not use this file except in compliance with the License.
	You may obtain a copy of the License at

	http://www.apache.org/licenses/LICENSE-2.0

	Unless required by applicable law or agreed to in writing,
	software distributed under the License is distributed on an ""AS IS"" BASIS,
	WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
	See the License for the specific language governing permissions and limitations under the License
%END REM

Option Declare
Option Public

Use ""../libs/functions""

Sub Initialize
    Dim server as New KeepServer
    Dim scope as KeepScope
    Dim categories as String
    Dim parser as New JsonParser()
    Dim jsonObj as JsonObject

    Try
        server.serverURL = SERVER_NAME
        Call server.login(Environ$(USERNAME_ENVVAR), Environ$(USERPASSWORD_ENVVAR))
        Set scope = server.getScope(""demo"")
        Call parser.loadFromJson(scope.getFormInfo(""Customer""))
        Set jsonObj = parser.getRootObject()
        If (Not jsonObj.isChild(""formModes"")) Then
            Print parser.toString(True) 'Error occurred
        Else
            ForAll mode in jsonObj.getChild(""formModes"").getChildren()
                If (""default"" = CStr(mode.getChild(""modeName"").scalarValue)) Then
                    ForAll field in mode.getChild(""fields"").getChildren()
                        Print ""FIELD "" & CStr(field.getChild(""externalName"").scalarValue)
                        Print ""    type: "" & CStr(field.getChild(""type"").scalarValue)
                        Print ""    format: "" & CStr(field.getChild(""format"").scalarValue)
                        Print ""    access: "" & CStr(field.getChild(""fieldAccess"").scalarValue)
                    End ForAll
                Else
                    Print mode.getChild(""modeName"").toString(False)
                End If
            End ForAll
        End If
    Catch
        Print ""Error "" & Error() & "" on line "" & Erl()
    Finally
        If (Not server is Nothing && server.connected) Then server.logout
    End Try

End Sub"
samples_keepvse_src_getDocument.txt,"%REM
	Copyright 2023 HCL America, Inc.
	Licensed under the Apache License, Version 2.0 (the ""License"");
	you may not use this file except in compliance with the License.
	You may obtain a copy of the License at

	http://www.apache.org/licenses/LICENSE-2.0

	Unless required by applicable law or agreed to in writing,
	software distributed under the License is distributed on an ""AS IS"" BASIS,
	WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
	See the License for the specific language governing permissions and limitations under the License
%END REM

Option Declare
Option Public

Use ""../libs/functions""

Const UNID = """" ' UPDATE THIS

Sub Initialize
    Dim server as New KeepServer
    Dim scope as KeepScope
    Dim doc as KeepDocument

    Try
        server.serverURL = SERVER_NAME
        Call server.login(Environ$(USERNAME_ENVVAR), Environ$(USERPASSWORD_ENVVAR))
        Set scope = server.getScope(""demo"")

        Set doc = scope.getDocument(UNID, False, False, True, True, ""dql"")
        Print ""UNID: "" & doc.unid
        Print ""JSON: "" & doc.JsonValue
        'Print ""Form modes: "" & scope.GetDocumentModes(UNID)

    Catch
        Print ""Error "" & Error() & "" on line "" & Erl()
    Finally
        If (Not server is Nothing && server.connected) Then server.logout
    End Try
End Sub"
samples_keepvse_src_getDocuments.txt,"%REM
	Copyright 2023 HCL America, Inc.
	Licensed under the Apache License, Version 2.0 (the ""License"");
	you may not use this file except in compliance with the License.
	You may obtain a copy of the License at

	http://www.apache.org/licenses/LICENSE-2.0

	Unless required by applicable law or agreed to in writing,
	software distributed under the License is distributed on an ""AS IS"" BASIS,
	WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
	See the License for the specific language governing permissions and limitations under the License
%END REM

Option Declare
Option Public

Use ""../libs/functions""

' UPDATE THESE
Const UNID1 = """"
Const UNID2 = """"
Const UNID3 = """"

Sub Initialize
    Dim server as New KeepServer
    Dim scope as KeepScope
    Dim unids(2) as String
    Dim docs as Variant

    Try
        server.serverURL = SERVER_NAME
        Call server.login(Environ$(USERNAME_ENVVAR), Environ$(USERPASSWORD_ENVVAR))
        Set scope = server.getScope(""demo"")
        unids(0) = UNID1
        unids(1) = UNID2
        unids(2) = UNID3
        docs = getDocuments(server, ""demo"", unids)
        ForAll doc in docs
            Print doc
        End ForAll

    Catch
        Print ""Error "" & Error() & "" on line "" & Erl()
    Finally
        If (Not server is Nothing && server.connected) Then server.logout
    End Try

End Sub"
samples_keepvse_src_getDocumentsDql.txt,"%REM
	Copyright 2023 HCL America, Inc.
	Licensed under the Apache License, Version 2.0 (the ""License"");
	you may not use this file except in compliance with the License.
	You may obtain a copy of the License at

	http://www.apache.org/licenses/LICENSE-2.0

	Unless required by applicable law or agreed to in writing,
	software distributed under the License is distributed on an ""AS IS"" BASIS,
	WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
	See the License for the specific language governing permissions and limitations under the License
%END REM

Option Declare
Option Public

Use ""../libs/functions""

Sub Initialize
    Dim server as New KeepServer
    Dim docs as String

    Try
        server.serverURL = SERVER_NAME
        Call server.login(Environ$(USERNAME_ENVVAR), Environ$(USERPASSWORD_ENVVAR))
        docs = performDqlQuery(server, ""demo"")
        Print docs

    Catch
        Print ""Error "" & Error() & "" on line "" & Erl()
    Finally
        If (Not server is Nothing && server.connected) Then server.logout
    End Try
End Sub"
samples_keepvse_src_getScope.txt,"%REM
	Copyright 2023 HCL America, Inc.
	Licensed under the Apache License, Version 2.0 (the ""License"");
	you may not use this file except in compliance with the License.
	You may obtain a copy of the License at

	http://www.apache.org/licenses/LICENSE-2.0

	Unless required by applicable law or agreed to in writing,
	software distributed under the License is distributed on an ""AS IS"" BASIS,
	WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
	See the License for the specific language governing permissions and limitations under the License
%END REM

Option Declare
Option Public

Use ""../libs/functions""

Sub Initialize

    Dim server as New KeepServer
    Dim scope as KeepScope

    Try
        server.serverURL = SERVER_NAME
        Call server.login(Environ$(USERNAME_ENVVAR), Environ$(USERPASSWORD_ENVVAR))
        Set scope = server.getScope(""demo"")
        Print ""Scope name: "" & scope.Name
        Print """"
        Print ""Scope JSON: "" & scope.JsonValue
        Print """"
        Print ""Lists JSON: "" & scope.listAllViews()
        Print """"
        Print ""Forms JSON:"" & scope.listAllForms()
        Print """"
        Print ""Agents JSON: "" & scope.getAllAgents()
    Catch
        Print ""Error "" & Error() & "" on line "" & Erl()
    Finally
        If (Not server is Nothing && server.connected) Then server.logout
    End Try

End Sub"
samples_keepvse_src_getServerInfo.txt,"%REM
	Copyright 2023 HCL America, Inc.
	Licensed under the Apache License, Version 2.0 (the ""License"");
	you may not use this file except in compliance with the License.
	You may obtain a copy of the License at

	http://www.apache.org/licenses/LICENSE-2.0

	Unless required by applicable law or agreed to in writing,
	software distributed under the License is distributed on an ""AS IS"" BASIS,
	WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
	See the License for the specific language governing permissions and limitations under the License
%END REM

Option Declare
Option Public

Use ""../libs/functions""

Sub Initialize

    Dim server as New KeepServer

    Try
        server.serverURL = SERVER_NAME
        Call server.login(Environ$(USERNAME_ENVVAR), Environ$(USERPASSWORD_ENVVAR))

        Print ""Server Info: "" & server.serverInfo
        Print ""Available scopes: "" & server.ScopeList
        Print ""Access Scopes: "" & server.accessScopes
    Catch
        Print ""Error "" & Error() & "" on line "" & Erl()
    Finally
        If (Not server is Nothing && server.connected) Then server.logout
    End Try

End Sub"
samples_keepvse_src_getView.txt,"%REM
	Copyright 2023 HCL America, Inc.
	Licensed under the Apache License, Version 2.0 (the ""License"");
	you may not use this file except in compliance with the License.
	You may obtain a copy of the License at

	http://www.apache.org/licenses/LICENSE-2.0

	Unless required by applicable law or agreed to in writing,
	software distributed under the License is distributed on an ""AS IS"" BASIS,
	WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
	See the License for the specific language governing permissions and limitations under the License
%END REM

Option Declare
Option Public

Use ""../libs/functions""

Sub Initialize

    Dim server as New KeepServer
    Dim scope as KeepScope
    Dim parser as New JsonParser()

    Try
        server.serverURL = SERVER_NAME
        Call server.login(Environ$(USERNAME_ENVVAR), Environ$(USERPASSWORD_ENVVAR))
        Set scope = server.getScope(""demo"")
        Call parser.loadFromJSON(scope.getViewEntries(""Customers"", 5))
        Print parser.toString(True)
    Catch
        Print ""Error "" & Error() & "" on line "" & Erl()
    Finally
        If (Not server is Nothing && server.connected) Then server.logout
    End Try

End Sub"
samples_keepvse_src_getViewCategorized.txt,"%REM
	Copyright 2023 HCL America, Inc.
	Licensed under the Apache License, Version 2.0 (the ""License"");
	you may not use this file except in compliance with the License.
	You may obtain a copy of the License at

	http://www.apache.org/licenses/LICENSE-2.0

	Unless required by applicable law or agreed to in writing,
	software distributed under the License is distributed on an ""AS IS"" BASIS,
	WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
	See the License for the specific language governing permissions and limitations under the License
%END REM

Option Declare
Option Public

Use ""../libs/functions""

Const VIEW_NAME = ""Customers Categorized""

Sub Initialize

    Dim server as New KeepServer
    Dim scope as KeepScope
    Dim categories as String
    Dim parser as New JsonParser()
    Dim jsonObj as JsonObject
    Dim cat(0) as String

    Try
        server.serverURL = SERVER_NAME
        Call server.login(Environ$(USERNAME_ENVVAR), Environ$(USERPASSWORD_ENVVAR))
        Set scope = server.getScope(""demo"")
        ' Requires a categorized view called CustomersCategorized to be added to demo database
        ' containing Customer documents where the first column is Color field
        ' and exposed as a List in Domino REST API
        categories = scope.getViewCategories(VIEW_NAME, 0)
        Call parser.loadFromJSON(categories)
        Set jsonObj = parser.getRootObject()
        cat(0) = jsonObj.getChildren()(0).getChildren()(3).scalarValue
        Call parser.loadFromJSON(scope.getViewEntriesByKey(VIEW_NAME, cat, 1, False))
        Print parser.toString(True)
    Catch
        Print ""Error "" & Error() & "" on line "" & Erl()
    Finally
        If (Not server is Nothing && server.connected) Then server.logout
    End Try

End Sub"
samples_keepvse_src_updateDocument.txt,"%REM
	Copyright 2023 HCL America, Inc.
	Licensed under the Apache License, Version 2.0 (the ""License"");
	you may not use this file except in compliance with the License.
	You may obtain a copy of the License at

	http://www.apache.org/licenses/LICENSE-2.0

	Unless required by applicable law or agreed to in writing,
	software distributed under the License is distributed on an ""AS IS"" BASIS,
	WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
	See the License for the specific language governing permissions and limitations under the License
%END REM

Option Declare
Option Public

Use ""../libs/functions""

Const UNID = """" 'UPDATE THIS

Sub Initialize
    Dim server as New KeepServer
    Dim scope as KeepScope
    Dim parser as New JsonParser()
    Dim jsonObj as New JsonObject()
    Dim doc as KeepDocument

    Try
        server.serverURL = SERVER_NAME
        Call server.login(Environ$(USERNAME_ENVVAR), Environ$(USERPASSWORD_ENVVAR))
        Set scope = server.getScope(""demo"")

        Set doc = scope.getDocument(UNID)
        Call parser.loadFromJSON(doc.JsonValue)
        Set jsonObj = parser.getRootObject()
        Call jsonObj.insertValue(""Color"", ""Red"")
        doc.JsonValue = jsonObj.toString(False)
        Call doc.save("""", ""default"")
    Catch
        Print ""Error "" & Error() & "" on line "" & Erl()
    Finally
        If (Not server is Nothing && server.connected) Then server.logout
    End Try
End Sub"
